Average Rating,Director,Writer,Country of Origin,Languages,Runtime,Release Year
2.374293099404263,2630,4122,568,1064,-0.2101503435351235,-0.7085347245161621
2.374293099404263,226,205,568,1064,-0.2101503435351235,-0.6687745339688237
2.374293099404263,985,3786,297,727,0.1454941828884624,0.8818728973773764
2.374293099404263,2190,3665,586,150,0.1454941828884624,0.8023525162826994
2.374293099404263,998,3362,678,87,-0.2101503435351235,0.40475061080931485
2.374293099404263,1339,2841,297,1052,-0.2101503435351235,1.0409136595667303
2.374293099404263,1811,4093,490,831,0.1454941828884624,1.0806738501140687
2.100475524902926,1918,3218,717,223,0.1454941828884624,0.5637913729986687
2.100475524902926,2431,4057,688,213,0.1454941828884624,0.9613932784720532
2.100475524902926,433,2098,775,102,0.1454941828884624,0.6830719446406841
2.100475524902926,194,729,678,354,0.5011387093120483,0.9613932784720532
2.100475524902926,2296,3855,658,87,0.1454941828884624,0.8818728973773764
2.100475524902926,983,1729,658,472,0.1454941828884624,-0.3109328190427775
2.100475524902926,703,2035,678,210,0.1454941828884624,-0.6290143434214852
2.100475524902926,433,734,678,87,-0.2101503435351235,0.20594965807262253
2.100475524902926,2321,2371,678,253,-0.2101503435351235,-0.5494939623268082
2.100475524902926,194,729,764,87,0.1454941828884624,0.9216330879247149
2.100475524902926,348,574,297,1048,0.1454941828884624,1.1601942312087457
2.100475524902926,1393,2387,751,472,-0.2101503435351235,0.8818728973773764
2.100475524902926,302,3158,61,472,-0.2101503435351235,0.9216330879247149
2.100475524902926,698,1205,240,645,0.1454941828884624,0.4445108013566533
2.100475524902926,159,272,739,87,-0.2101503435351235,0.5240311824513302
2.100475524902926,1658,3143,714,318,0.1454941828884624,-0.43021339068479286
2.100475524902926,1475,2531,384,801,-0.2101503435351235,0.8421127068300379
2.100475524902926,290,621,678,87,-0.2101503435351235,-1.7820598692943006
2.100475524902926,1691,2846,401,3,0.1454941828884624,0.9613932784720532
2.100475524902926,2578,4332,801,645,0.1454941828884624,-0.5494939623268082
2.100475524902926,1332,487,297,717,0.1454941828884624,1.1601942312087457
2.100475524902926,1950,36,297,720,0.1454941828884624,0.5637913729986687
2.100475524902926,2296,3825,678,245,-0.2101503435351235,-1.5037385354629313
2.100475524902926,290,72,678,213,-0.2101503435351235,-1.463978344915593
2.100475524902926,380,630,678,146,0.1454941828884624,-2.139901584220347
2.100475524902926,50,1571,384,801,0.1454941828884624,-1.2651773921789007
2.100475524902926,2098,3486,733,1077,-0.2101503435351235,0.6830719446406841
2.100475524902926,1227,4316,187,580,-0.2101503435351235,0.762592325735361
2.100475524902926,1433,2615,744,336,-0.2101503435351235,0.5637913729986687
2.100475524902926,1430,2438,297,1048,0.1454941828884624,0.9613932784720532
2.100475524902926,949,2302,431,906,-0.2101503435351235,-0.788055105610839
2.100475524902926,2496,1304,297,1048,0.1454941828884624,0.9216330879247149
2.100475524902926,1303,2994,384,801,0.1454941828884624,-1.6230191071049467
2.100475524902926,2496,2512,297,1048,0.1454941828884624,0.9613932784720532
2.100475524902926,1060,1836,297,859,0.1454941828884624,1.0409136595667303
2.100475524902926,1259,3155,320,916,-0.2101503435351235,0.36499042026197637
2.100475524902926,1555,1482,384,801,0.1454941828884624,1.0011534690193917
2.100475524902926,1928,2809,479,981,-0.2101503435351235,0.36499042026197637
2.100475524902926,1692,2848,458,949,-0.2101503435351235,0.28547003916729946
2.100475524902926,202,329,297,720,0.1454941828884624,0.48427099190399175
2.100475524902926,1669,2815,297,1048,0.1454941828884624,0.8023525162826994
2.100475524902926,2176,460,297,16,-0.2101503435351235,-1.4242181543682544
2.100475524902926,547,228,292,284,-0.2101503435351235,0.48427099190399175
2.100475524902926,1693,2849,297,1058,0.1454941828884624,0.9216330879247149
2.100475524902926,606,1013,480,981,-0.2101503435351235,0.3252302297146379
2.100475524902926,2496,615,297,1048,-0.2101503435351235,0.8421127068300379
2.100475524902926,2376,3973,678,87,-0.2101503435351235,1.0011534690193917
2.100475524902926,2600,4359,568,1064,-0.2101503435351235,-0.3109328190427775
2.100475524902926,577,977,297,889,0.1454941828884624,1.0806738501140687
2.100475524902926,2126,3551,297,1048,0.1454941828884624,0.16618946752528405
2.100475524902926,1404,2404,498,958,-0.2101503435351235,-1.1856570110842237
2.100475524902926,1258,1466,297,1048,0.1454941828884624,1.0409136595667303
2.100475524902926,661,3565,568,1064,-0.2101503435351235,-0.7085347245161621
2.100475524902926,2216,4048,462,953,0.5011387093120483,-0.867575486705516
2.100475524902926,1060,1808,297,1048,0.1454941828884624,0.8023525162826994
2.100475524902926,1251,390,297,1048,0.1454941828884624,0.4445108013566533
2.100475524902926,1464,2517,297,1048,0.1454941828884624,1.0409136595667303
2.100475524902926,2630,4122,568,1064,-0.2101503435351235,-0.7085347245161621
2.100475524902926,1954,3272,297,825,0.1454941828884624,0.762592325735361
2.100475524902926,1482,2544,297,1048,0.1454941828884624,0.08666908643060713
2.100475524902926,1482,3897,297,1048,0.1454941828884624,0.28547003916729946
2.100475524902926,644,3565,568,1064,-0.2101503435351235,-0.788055105610839
1.8266579504015892,419,702,739,87,-0.2101503435351235,1.1601942312087457
1.8266579504015892,433,735,775,237,0.5011387093120483,1.120434040661407
1.8266579504015892,834,2658,678,87,0.1454941828884624,0.1264292769779456
1.8266579504015892,1629,664,678,87,-0.2101503435351235,0.9613932784720532
1.8266579504015892,511,1611,678,87,-0.2101503435351235,0.8818728973773764
1.8266579504015892,2147,117,678,87,0.1454941828884624,1.0011534690193917
1.8266579504015892,1612,2736,678,472,0.1454941828884624,0.007148705335930205
1.8266579504015892,266,1889,431,910,-0.2101503435351235,1.1601942312087457
1.8266579504015892,1808,1287,490,827,-0.2101503435351235,0.8818728973773764
1.8266579504015892,1586,3284,678,189,0.1454941828884624,0.007148705335930205
1.8266579504015892,319,3001,678,472,0.1454941828884624,-0.19165224740076212
1.8266579504015892,2408,4035,113,59,-0.2101503435351235,0.6830719446406841
1.8266579504015892,2296,3824,658,430,0.1454941828884624,0.8818728973773764
1.8266579504015892,2213,1522,381,305,0.5011387093120483,-0.43021339068479286
1.8266579504015892,1918,3221,678,87,-0.2101503435351235,-0.11213186630608518
1.8266579504015892,1151,2012,678,87,-0.2101503435351235,0.007148705335930205
1.8266579504015892,555,4220,53,558,0.1454941828884624,1.0011534690193917
1.8266579504015892,2407,2428,678,150,0.1454941828884624,1.0011534690193917
1.8266579504015892,627,170,498,15,0.1454941828884624,-0.39045320013745444
1.8266579504015892,2296,3829,658,427,-0.2101503435351235,-1.225417201631562
1.8266579504015892,1057,1429,167,630,0.1454941828884624,0.24570984861996098
1.8266579504015892,528,3388,658,112,0.5011387093120483,0.8421127068300379
1.8266579504015892,1848,3116,678,87,-0.2101503435351235,0.5637913729986687
1.8266579504015892,2016,2370,678,355,0.1454941828884624,-0.46997358123213134
1.8266579504015892,876,1535,384,801,0.1454941828884624,1.0011534690193917
1.8266579504015892,290,485,678,87,-0.2101503435351235,-2.0206210125783315
1.8266579504015892,107,1140,678,150,0.1454941828884624,-1.4242181543682544
1.8266579504015892,1392,2010,678,472,-0.2101503435351235,0.6035515635460071
1.8266579504015892,731,4003,232,651,0.1454941828884624,-2.6965442518830853
1.8266579504015892,1783,1561,678,295,-0.2101503435351235,1.0011534690193917
1.8266579504015892,107,149,678,87,0.1454941828884624,0.762592325735361
1.8266579504015892,2057,1520,678,87,0.1454941828884624,-1.2651773921789007
1.8266579504015892,290,481,678,87,0.1454941828884624,-1.384457963820916
1.8266579504015892,2294,452,678,87,-0.2101503435351235,-1.7025394881996236
1.8266579504015892,777,912,678,87,0.1454941828884624,-0.867575486705516
1.8266579504015892,219,358,323,916,0.1454941828884624,0.6830719446406841
1.8266579504015892,1746,3197,312,720,0.1454941828884624,0.8421127068300379
1.8266579504015892,731,4004,232,645,-0.2101503435351235,-2.5375034896937314
1.8266579504015892,50,104,384,819,0.1454941828884624,-1.7025394881996236
1.8266579504015892,2295,23,678,213,0.1454941828884624,-1.3446977732735774
1.8266579504015892,2,235,297,720,0.1454941828884624,0.48427099190399175
1.8266579504015892,2210,3688,498,969,1.5680722885828058,-1.1458968205368851
1.8266579504015892,2532,608,354,777,-0.2101503435351235,-1.8615802503889776
1.8266579504015892,2530,3610,297,717,0.1454941828884624,1.0409136595667303
1.8266579504015892,1430,2439,297,1048,0.1454941828884624,1.0806738501140687
1.8266579504015892,2246,3759,297,717,0.1454941828884624,1.0409136595667303
1.8266579504015892,609,1020,498,1077,-0.2101503435351235,-2.617023870788408
1.8266579504015892,1746,3196,297,717,0.1454941828884624,0.9613932784720532
1.8266579504015892,2350,2205,394,801,0.1454941828884624,1.0409136595667303
1.8266579504015892,1098,393,658,1060,-0.2101503435351235,1.0409136595667303
1.8266579504015892,1960,3277,297,1048,0.1454941828884624,0.9216330879247149
1.8266579504015892,1683,3728,297,717,-0.2101503435351235,1.0011534690193917
1.8266579504015892,2496,1809,297,1048,0.1454941828884624,1.120434040661407
1.8266579504015892,2605,4373,274,868,0.1454941828884624,-0.032611485211408255
1.8266579504015892,50,2651,384,801,0.5011387093120483,-0.9868560583475313
1.8266579504015892,1060,1836,297,859,0.1454941828884624,0.7228321351880225
1.8266579504015892,1498,1711,145,554,0.5011387093120483,-1.9411006314836545
1.8266579504015892,936,1636,525,1026,0.1454941828884624,-0.8278152961581775
1.8266579504015892,2314,4276,678,87,0.1454941828884624,-0.032611485211408255
1.8266579504015892,1651,4180,498,958,-0.2101503435351235,-1.5037385354629313
1.8266579504015892,1211,55,110,749,-0.2101503435351235,0.762592325735361
1.8266579504015892,578,3726,297,859,0.1454941828884624,1.0806738501140687
1.8266579504015892,122,223,297,859,0.1454941828884624,0.8023525162826994
1.8266579504015892,1221,90,297,859,0.1454941828884624,1.120434040661407
1.8266579504015892,1553,3746,384,801,0.1454941828884624,-1.1061366299895468
1.8266579504015892,1675,1265,678,266,-0.2101503435351235,0.9216330879247149
1.8266579504015892,1404,2404,498,958,-0.2101503435351235,-1.0266162488948698
1.8266579504015892,182,294,297,859,0.1454941828884624,0.762592325735361
1.8266579504015892,1959,332,297,717,0.1454941828884624,0.1264292769779456
1.8266579504015892,2474,1198,568,1064,-0.2101503435351235,-0.23141243794810057
1.8266579504015892,2176,3640,297,16,-0.2101503435351235,-1.1458968205368851
1.8266579504015892,1404,2404,498,958,-0.2101503435351235,-1.1061366299895468
1.8266579504015892,668,947,656,1076,-0.2101503435351235,0.8023525162826994
1.8266579504015892,579,3923,297,859,0.1454941828884624,0.8421127068300379
1.8266579504015892,2176,2873,297,17,0.1454941828884624,-1.2651773921789007
1.8266579504015892,1656,2803,131,981,-0.2101503435351235,0.28547003916729946
1.8266579504015892,1554,1483,384,801,0.1454941828884624,0.9216330879247149
1.8266579504015892,2126,1390,297,1048,0.5011387093120483,0.40475061080931485
1.8266579504015892,229,1667,284,739,-0.2101503435351235,-0.5494939623268082
1.8266579504015892,2340,3921,297,1057,0.1454941828884624,0.9613932784720532
1.8266579504015892,1696,2857,297,889,0.1454941828884624,0.8421127068300379
1.8266579504015892,88,1354,498,958,-0.2101503435351235,-0.9470958678001928
1.8266579504015892,2338,3910,297,1048,0.1454941828884624,0.007148705335930205
1.8266579504015892,236,387,297,1048,0.1454941828884624,0.3252302297146379
1.8266579504015892,1355,3289,297,717,0.1454941828884624,-0.46997358123213134
1.8266579504015892,2243,3751,445,1079,0.1454941828884624,0.5240311824513302
1.8266579504015892,831,1440,297,717,0.1454941828884624,-0.5097337717794698
1.8266579504015892,1458,242,297,1048,-0.2101503435351235,0.8023525162826994
1.8266579504015892,1698,3814,297,1048,0.1454941828884624,0.7228321351880225
1.8266579504015892,1039,2243,297,717,0.1454941828884624,1.0806738501140687
1.8266579504015892,833,46,297,717,0.1454941828884624,-1.5037385354629313
1.8266579504015892,2507,4168,297,717,0.5011387093120483,-1.1856570110842237
1.8266579504015892,1837,3100,297,825,0.1454941828884624,0.7228321351880225
1.8266579504015892,2283,3808,131,981,-0.2101503435351235,-0.11213186630608518
1.8266579504015892,913,4126,297,717,0.1454941828884624,-0.788055105610839
1.8266579504015892,661,4399,568,1064,-0.2101503435351235,-0.8278152961581775
1.8266579504015892,2142,3583,58,87,-0.2101503435351235,0.5637913729986687
1.8266579504015892,1971,3291,297,859,0.1454941828884624,0.6035515635460071
1.8266579504015892,347,2186,285,739,-0.2101503435351235,-0.35069300959011596
1.8266579504015892,218,357,297,1048,0.1454941828884624,0.8818728973773764
1.8266579504015892,1482,2543,297,1048,0.1454941828884624,0.20594965807262253
1.8266579504015892,2140,3580,297,859,-0.2101503435351235,0.8023525162826994
1.8266579504015892,671,1167,297,1048,0.1454941828884624,0.16618946752528405
1.8266579504015892,394,3593,524,997,-0.2101503435351235,0.8818728973773764
1.5528403759002476,1178,4323,694,87,0.1454941828884624,1.1601942312087457
1.5528403759002476,2187,3659,678,428,0.1454941828884624,1.1601942312087457
1.5528403759002476,1544,3989,678,150,0.5011387093120483,0.762592325735361
1.5528403759002476,1199,1902,678,87,0.1454941828884624,1.0806738501140687
1.5528403759002476,662,1953,678,472,0.1454941828884624,0.5240311824513302
1.5528403759002476,1163,3467,678,241,0.1454941828884624,0.7228321351880225
1.5528403759002476,1180,698,678,87,0.1454941828884624,1.0409136595667303
1.5528403759002476,2321,2715,678,472,0.1454941828884624,-0.032611485211408255
1.5528403759002476,433,498,775,376,0.1454941828884624,0.40475061080931485
1.5528403759002476,555,12,678,87,0.1454941828884624,0.7228321351880225
1.5528403759002476,1544,2342,678,213,0.1454941828884624,0.6035515635460071
1.5528403759002476,1544,3091,678,472,-0.2101503435351235,-0.6687745339688237
1.5528403759002476,1880,267,678,87,-0.2101503435351235,0.1264292769779456
1.5528403759002476,1124,472,687,394,-0.2101503435351235,-0.5097337717794698
1.5528403759002476,2147,3587,669,162,-0.2101503435351235,1.0011534690193917
1.5528403759002476,450,921,678,87,0.1454941828884624,1.0011534690193917
1.5528403759002476,580,386,297,864,0.1454941828884624,1.1601942312087457
1.5528403759002476,1459,2510,678,371,-0.2101503435351235,0.9613932784720532
1.5528403759002476,1860,2927,702,324,0.1454941828884624,0.9216330879247149
1.5528403759002476,841,1448,658,427,-0.2101503435351235,0.9613932784720532
1.5528403759002476,2214,3702,521,456,-0.2101503435351235,0.9613932784720532
1.5528403759002476,2296,3823,658,87,0.1454941828884624,0.8818728973773764
1.5528403759002476,1831,3095,678,98,0.1454941828884624,0.5240311824513302
1.5528403759002476,2296,3828,658,536,-0.2101503435351235,-0.3109328190427775
1.5528403759002476,1544,2915,225,87,0.1454941828884624,0.7228321351880225
1.5528403759002476,2099,108,678,87,0.1454941828884624,1.0011534690193917
1.5528403759002476,1918,3222,702,338,-0.2101503435351235,0.3252302297146379
1.5528403759002476,829,1435,409,999,-0.2101503435351235,0.9216330879247149
1.5528403759002476,876,1536,396,801,-0.2101503435351235,1.0011534690193917
1.5528403759002476,1931,2812,307,726,-0.2101503435351235,0.9216330879247149
1.5528403759002476,472,1738,678,87,0.1454941828884624,0.08666908643060713
1.5528403759002476,161,271,739,348,-0.2101503435351235,0.3252302297146379
1.5528403759002476,2321,1848,678,231,0.1454941828884624,-0.19165224740076212
1.5528403759002476,1770,443,235,690,0.1454941828884624,0.4445108013566533
1.5528403759002476,2499,2581,678,87,0.5011387093120483,1.0011534690193917
1.5528403759002476,1220,1055,2,999,0.1454941828884624,0.5637913729986687
1.5528403759002476,699,723,611,87,-0.2101503435351235,1.0409136595667303
1.5528403759002476,2392,1405,586,192,-0.2101503435351235,-0.6290143434214852
1.5528403759002476,290,483,678,87,0.1454941828884624,-1.4242181543682544
1.5528403759002476,1169,3074,678,227,0.1454941828884624,-1.2651773921789007
1.5528403759002476,530,719,775,150,0.1454941828884624,-0.46997358123213134
1.5528403759002476,50,100,387,801,0.1454941828884624,-0.39045320013745444
1.5528403759002476,2213,3700,374,758,0.1454941828884624,1.120434040661407
1.5528403759002476,1200,2120,678,150,0.1454941828884624,-1.7422996787469622
1.5528403759002476,107,1269,678,87,-0.2101503435351235,1.0011534690193917
1.5528403759002476,874,2311,384,801,-0.2101503435351235,1.0409136595667303
1.5528403759002476,50,3541,384,801,-0.2101503435351235,-1.7820598692943006
1.5528403759002476,2247,4135,297,1057,0.1454941828884624,1.120434040661407
1.5528403759002476,1212,334,596,750,-0.2101503435351235,0.6830719446406841
